received,dev_id,dev_eui,gtw_id,counter,frequency,data_rate,coding_rate,rssi,snr,battery
2019-04-23T18:07:23.35104Z,static_8_03,70B3D54999739A82,eui-0000024b08030186,52,867.3,SF7BW125,4/5,-91,9,4.104
2019-04-23T18:07:23.349885349Z,static_8_03,70B3D54999739A82,iotlab-rpi-03,52,867.3,SF7BW125,4/5,-63,9,4.104
2019-04-23T18:07:31.804057804Z,static_8_02,70B3D5499D71EA4A,iotlab-rpi-03,51,868.1,SF9BW125,4/5,-76,11.75,4.1240000000000006
2019-04-23T18:07:31.811678Z,static_8_02,70B3D5499D71EA4A,eui-0000024b08030186,51,868.1,SF9BW125,4/5,-102,11.5,4.1240000000000006
2019-04-23T18:08:45.882318Z,static_7_02,70B3D5499A21273B,eui-0000024b08030186,2908,868.1,SF7BW125,4/5,-96,10.8,4.01
2019-04-23T18:11:27.944097Z,static_7_01,70B3D5499B418279,eui-0000024b08030186,3025,867.5,SF8BW125,4/5,-85,8.2,4.03
2019-04-23T18:11:27.939099939Z,static_7_01,70B3D5499B418279,iotlab-rpi-03,3025,867.5,SF8BW125,4/5,-107,-7.25,4.03
2019-04-23T18:11:39.502067502Z,static_6_03,70B3D549972EC2DC,iotlab-rpi-03,3021,867.7,SF7BW125,4/5,-100,-3.25,3.9939999999999998
2019-04-23T18:11:39.521446Z,static_6_03,70B3D549972EC2DC,eui-0000024b08030186,3021,867.7,SF7BW125,4/5,-96,9.2,3.9939999999999998
2019-04-23T18:11:52.269951Z,static_8_04,70B3D54993C3CC08,eui-0000024b08030186,52,867.3,SF7BW125,4/5,-92,8.8,4.1240000000000006
2019-04-23T18:11:52.258851258Z,static_8_04,70B3D54993C3CC08,iotlab-rpi-03,52,867.3,SF7BW125,4/5,-81,10,4.1240000000000006
2019-04-23T18:17:28.946997Z,static_8_03,70B3D54999739A82,eui-0000024b08030186,53,867.9,SF8BW125,4/5,-94,10.2,4.104
2019-04-23T18:17:28.939280939Z,static_8_03,70B3D54999739A82,iotlab-rpi-03,53,867.9,SF8BW125,4/5,-62,10.5,4.104
2019-04-23T18:17:36.945941Z,static_8_02,70B3D5499D71EA4A,eui-0000024b08030186,52,868.3,SF7BW125,4/5,-97,8.8,4.1240000000000006
2019-04-23T18:17:36.935690935Z,static_8_02,70B3D5499D71EA4A,iotlab-rpi-03,52,868.3,SF7BW125,4/5,-75,9.25,4.1240000000000006
2019-04-23T18:18:52.383933Z,static_7_02,70B3D5499A21273B,eui-0000024b08030186,2909,867.5,SF9BW125,4/5,-95,9.8,4.01
2019-04-23T18:21:34.849277Z,static_7_01,70B3D5499B418279,eui-0000024b08030186,3026,868.5,SF7BW125,4/5,-90,7.8,4.03
2019-04-23T18:21:34.847087847Z,static_7_01,70B3D5499B418279,iotlab-rpi-03,3026,868.5,SF7BW125,4/5,-102,-3,4.03
2019-04-23T18:21:59.064649Z,static_8_04,70B3D54993C3CC08,eui-0000024b08030186,53,867.5,SF10BW125,4/5,-90,6.8,4.1240000000000006
2019-04-23T18:21:59.057576057Z,static_8_04,70B3D54993C3CC08,iotlab-rpi-03,53,867.5,SF10BW125,4/5,-77,8.75,4.1240000000000006
2019-04-23T18:27:26.374894Z,static_8_01,70B3D5499CE53BE0,eui-0000024b08030186,2601,867.3,SF7BW125,4/5,-117,-5,4.01
2019-04-23T18:27:36.347523Z,static_8_03,70B3D54999739A82,eui-0000024b08030186,54,867.1,SF7BW125,4/5,-95,10,4.104
2019-04-23T18:27:36.345732345Z,static_8_03,70B3D54999739A82,iotlab-rpi-03,54,867.1,SF7BW125,4/5,-64,9.25,4.104
2019-04-23T18:27:43.739056Z,static_8_02,70B3D5499D71EA4A,eui-0000024b08030186,53,868.5,SF8BW125,4/5,-97,6.5,4.1240000000000006
2019-04-23T18:27:43.732222732Z,static_8_02,70B3D5499D71EA4A,iotlab-rpi-03,53,868.5,SF8BW125,4/5,-76,9,4.1240000000000006
2019-04-23T18:28:57.868801Z,static_7_02,70B3D5499A21273B,eui-0000024b08030186,2910,868.1,SF7BW125,4/5,-95,9.8,4.01
2019-04-23T18:31:41.741335Z,static_7_01,70B3D5499B418279,eui-0000024b08030186,3027,867.5,SF9BW125,4/5,-85,9.8,4.03
2019-04-23T18:31:41.733187733Z,static_7_01,70B3D5499B418279,iotlab-rpi-03,3027,867.5,SF9BW125,4/5,-104,-4.75,4.03
2019-04-23T18:31:52.848318Z,static_6_03,70B3D549972EC2DC,eui-0000024b08030186,3023,868.1,SF7BW125,4/5,-96,7.8,3.9939999999999998
2019-04-23T18:31:52.845352845Z,static_6_03,70B3D549972EC2DC,iotlab-rpi-03,3023,868.1,SF7BW125,4/5,-105,-4.75,3.9939999999999998
2019-04-23T18:32:05.726181Z,static_8_04,70B3D54993C3CC08,eui-0000024b08030186,54,867.7,SF7BW125,4/5,-90,9.8,4.1240000000000006
2019-04-23T18:32:05.716530716Z,static_8_04,70B3D54993C3CC08,iotlab-rpi-03,54,867.7,SF7BW125,4/5,-76,9.5,4.1240000000000006
2019-04-23T18:37:34.482427Z,static_8_01,70B3D5499CE53BE0,eui-0000024b08030186,2602,867.7,SF9BW125,4/5,-117,0.5,4.01
2019-04-23T18:37:42.26201Z,static_8_03,70B3D54999739A82,eui-0000024b08030186,55,868.5,SF10BW125,4/5,-96,4.2,4.104
2019-04-23T18:37:42.25041425Z,static_8_03,70B3D54999739A82,iotlab-rpi-03,55,868.5,SF10BW125,4/5,-59,7.25,4.104
2019-04-23T18:37:50.497028Z,static_8_02,70B3D5499D71EA4A,eui-0000024b08030186,54,868.1,SF7BW125,4/5,-99,-7.8,4.1240000000000006
2019-04-23T18:37:50.485703485Z,static_8_02,70B3D5499D71EA4A,iotlab-rpi-03,54,868.1,SF7BW125,4/5,-77,9.75,4.1240000000000006
2019-04-23T18:39:03.270971Z,static_7_02,70B3D5499A21273B,eui-0000024b08030186,2911,868.3,SF8BW125,4/5,-93,10,4.01
2019-04-23T18:41:48.526422Z,static_7_01,70B3D5499B418279,eui-0000024b08030186,3028,867.7,SF7BW125,4/5,-87,10,4.03
2019-04-23T18:41:48.523348523Z,static_7_01,70B3D5499B418279,iotlab-rpi-03,3028,867.7,SF7BW125,4/5,-105,-2,4.03
2019-04-23T18:41:59.286475Z,static_6_03,70B3D549972EC2DC,eui-0000024b08030186,3024,867.3,SF7BW125,4/5,-93,8.2,3.9939999999999998
2019-04-23T18:41:59.279905279Z,static_6_03,70B3D549972EC2DC,iotlab-rpi-03,3024,867.3,SF7BW125,4/5,-103,-6.75,3.9939999999999998
2019-04-23T18:42:12.495395495Z,static_8_04,70B3D54993C3CC08,iotlab-rpi-03,55,867.3,SF8BW125,4/5,-81,10.5,4.1240000000000006
2019-04-23T18:42:12.505949Z,static_8_04,70B3D54993C3CC08,eui-0000024b08030186,55,867.3,SF8BW125,4/5,-95,10.8,4.1240000000000006
2019-04-23T18:47:42.01551Z,static_8_01,70B3D5499CE53BE0,eui-0000024b08030186,2603,867.7,SF7BW125,4/5,-118,-0.5,4.004
2019-04-23T18:47:48.111701111Z,static_8_03,70B3D54999739A82,iotlab-rpi-03,56,868.1,SF7BW125,4/5,-65,9.5,4.104
2019-04-23T18:47:49.120025Z,static_8_03,70B3D54999739A82,eui-0000024b08030186,56,868.1,SF7BW125,4/5,-96,9.2,4.104
2019-04-23T18:47:57.42022Z,static_8_02,70B3D5499D71EA4A,eui-0000024b08030186,55,867.1,SF10BW125,4/5,-99,11,4.1240000000000006
2019-04-23T18:47:57.408521408Z,static_8_02,70B3D5499D71EA4A,iotlab-rpi-03,55,867.1,SF10BW125,4/5,-71,13.25,4.1240000000000006
2019-04-23T18:49:08.684175Z,static_7_02,70B3D5499A21273B,eui-0000024b08030186,2912,867.9,SF7BW125,4/5,-95,9,4.01
2019-04-23T18:51:55.28801Z,static_7_01,70B3D5499B418279,eui-0000024b08030186,3029,867.7,SF8BW125,4/5,-87,11,4.03
2019-04-23T18:51:55.285956285Z,static_7_01,70B3D5499B418279,iotlab-rpi-03,3029,867.7,SF8BW125,4/5,-105,-2.5,4.03
2019-04-23T18:52:06.016218016Z,static_6_03,70B3D549972EC2DC,iotlab-rpi-03,3025,867.9,SF8BW125,4/5,-101,-7.25,3.9939999999999998
2019-04-23T18:52:06.020493Z,static_6_03,70B3D549972EC2DC,eui-0000024b08030186,3025,867.9,SF8BW125,4/5,-95,10.5,3.9939999999999998
2019-04-23T18:52:18.99053899Z,static_8_04,70B3D54993C3CC08,iotlab-rpi-03,56,867.5,SF7BW125,4/5,-75,8,4.1240000000000006
2019-04-23T18:52:19.000719Z,static_8_04,70B3D54993C3CC08,eui-0000024b08030186,56,867.5,SF7BW125,4/5,-94,6.8,4.1240000000000006
2019-04-23T18:57:49.787412Z,static_8_01,70B3D5499CE53BE0,eui-0000024b08030186,2604,868.1,SF8BW125,4/5,-120,-3,4.004
2019-04-23T18:57:54.732251732Z,static_8_03,70B3D54999739A82,iotlab-rpi-03,57,867.9,SF8BW125,4/5,-66,11.25,4.104
2019-04-23T18:57:54.739991Z,static_8_03,70B3D54999739A82,eui-0000024b08030186,57,867.9,SF8BW125,4/5,-95,10.5,4.104
2019-04-23T18:58:03.837142837Z,static_8_02,70B3D5499D71EA4A,iotlab-rpi-03,56,868.1,SF7BW125,4/5,-77,8.75,4.1240000000000006
2019-04-23T18:58:03.932748Z,static_8_02,70B3D5499D71EA4A,eui-0000024b08030186,56,868.1,SF7BW125,4/5,-94,9,4.1240000000000006
2019-04-23T18:59:14.842257Z,static_7_02,70B3D5499A21273B,eui-0000024b08030186,2913,867.5,SF11BW125,4/5,-92,8.5,4.01
2019-04-23T19:02:01.9425Z,static_7_01,70B3D5499B418279,eui-0000024b08030186,3030,867.9,SF7BW125,4/5,-86,9.2,4.03
2019-04-23T19:02:01.939738939Z,static_7_01,70B3D5499B418279,iotlab-rpi-03,3030,867.9,SF7BW125,4/5,-107,-1.25,4.03
2019-04-23T19:02:13.653836Z,static_6_03,70B3D549972EC2DC,eui-0000024b08030186,3026,867.9,SF7BW125,4/5,-95,9.2,3.9939999999999998
2019-04-23T19:02:13.644849644Z,static_6_03,70B3D549972EC2DC,iotlab-rpi-03,3026,867.9,SF7BW125,4/5,-107,-4.75,3.9939999999999998
2019-04-23T19:02:26.07052207Z,static_8_04,70B3D54993C3CC08,iotlab-rpi-03,57,868.5,SF9BW125,4/5,-72,9.75,4.1240000000000006
2019-04-23T19:02:26.083543Z,static_8_04,70B3D54993C3CC08,eui-0000024b08030186,57,868.5,SF9BW125,4/5,-95,8.5,4.1240000000000006
2019-04-23T19:08:00.243219Z,static_8_03,70B3D54999739A82,eui-0000024b08030186,58,867.3,SF7BW125,4/5,-91,8.8,4.104
2019-04-23T19:08:00.239663239Z,static_8_03,70B3D54999739A82,iotlab-rpi-03,58,867.3,SF7BW125,4/5,-59,9,4.104
2019-04-23T19:08:10.413877413Z,static_8_02,70B3D5499D71EA4A,iotlab-rpi-03,57,867.3,SF8BW125,4/5,-72,10.5,4.1240000000000006
2019-04-23T19:08:10.421686Z,static_8_02,70B3D5499D71EA4A,eui-0000024b08030186,57,867.3,SF8BW125,4/5,-97,11.2,4.1240000000000006
2019-04-23T19:09:20.74936Z,static_7_02,70B3D5499A21273B,eui-0000024b08030186,2914,867.3,SF7BW125,4/5,-94,10,4.01
2019-04-23T19:12:08.943376943Z,static_7_01,70B3D5499B418279,iotlab-rpi-03,3031,868.3,SF10BW125,4/5,-103,-3,4.03
2019-04-23T19:12:08.959738Z,static_7_01,70B3D5499B418279,eui-0000024b08030186,3031,868.3,SF10BW125,4/5,-87,12.2,4.03
2019-04-23T19:12:20.373798Z,static_6_03,70B3D549972EC2DC,eui-0000024b08030186,3027,867.9,SF9BW125,4/5,-96,10.8,3.9939999999999998
2019-04-23T19:12:20.367479367Z,static_6_03,70B3D549972EC2DC,iotlab-rpi-03,3027,867.9,SF9BW125,4/5,-107,-4.25,3.9939999999999998
2019-04-23T19:12:32.737606737Z,static_8_04,70B3D54993C3CC08,iotlab-rpi-03,58,868.1,SF7BW125,4/5,-79,9,4.1240000000000006
2019-04-23T19:12:32.74638Z,static_8_04,70B3D54993C3CC08,eui-0000024b08030186,58,868.1,SF7BW125,4/5,-96,9,4.1240000000000006
2019-04-23T19:18:05.632459Z,static_8_01,70B3D5499CE53BE0,eui-0000024b08030186,2606,867.1,SF10BW125,4/5,-119,-3.2,4.004
2019-04-23T19:18:05.192084192Z,static_8_03,70B3D54999739A82,iotlab-rpi-03,59,867.5,SF9BW125,4/5,-65,9,4.104
2019-04-23T19:18:06.198399Z,static_8_03,70B3D54999739A82,eui-0000024b08030186,59,867.5,SF9BW125,4/5,-89,8.5,4.104
2019-04-23T19:18:16.928665Z,static_8_02,70B3D5499D71EA4A,eui-0000024b08030186,58,867.1,SF7BW125,4/5,-101,8.8,4.1240000000000006
2019-04-23T19:18:16.921112921Z,static_8_02,70B3D5499D71EA4A,iotlab-rpi-03,58,867.1,SF7BW125,4/5,-75,9.25,4.1240000000000006
2019-04-23T19:19:26.214522Z,static_7_02,70B3D5499A21273B,eui-0000024b08030186,2915,867.9,SF8BW125,4/5,-95,11.8,4.01
2019-04-23T19:22:15.178508Z,static_7_01,70B3D5499B418279,eui-0000024b08030186,3032,867.1,SF7BW125,4/5,-91,10.5,4.03
2019-04-23T19:22:26.861387861Z,static_6_03,70B3D549972EC2DC,iotlab-rpi-03,3028,867.5,SF7BW125,4/5,-105,-4,3.9939999999999998
2019-04-23T19:22:26.872404Z,static_6_03,70B3D549972EC2DC,eui-0000024b08030186,3028,867.5,SF7BW125,4/5,-94,6.5,3.9939999999999998
2019-04-23T19:22:39.53166Z,static_8_04,70B3D54993C3CC08,eui-0000024b08030186,59,867.5,SF8BW125,4/5,-94,7,4.1240000000000006
2019-04-23T19:22:39.528660528Z,static_8_04,70B3D54993C3CC08,iotlab-rpi-03,59,867.5,SF8BW125,4/5,-77,8.75,4.1240000000000006
2019-04-23T19:28:11.702219Z,static_8_03,70B3D54999739A82,eui-0000024b08030186,60,868.5,SF7BW125,4/5,-94,7.2,4.104
2019-04-23T19:28:11.696670696Z,static_8_03,70B3D54999739A82,iotlab-rpi-03,60,868.5,SF7BW125,4/5,-65,7.25,4.104
2019-04-23T19:29:32.903628Z,static_7_02,70B3D5499A21273B,eui-0000024b08030186,2916,867.5,SF7BW125,4/5,-95,7.8,4.01
2019-04-23T19:32:21.911768911Z,static_7_01,70B3D5499B418279,iotlab-rpi-03,3033,867.5,SF8BW125,4/5,-104,-4.25,4.024
2019-04-23T19:32:21.921787Z,static_7_01,70B3D5499B418279,eui-0000024b08030186,3033,867.5,SF8BW125,4/5,-87,8.5,4.024
2019-04-23T19:32:33.469296469Z,static_6_03,70B3D549972EC2DC,iotlab-rpi-03,3029,867.7,SF8BW125,4/5,-107,-2.5,3.9939999999999998
2019-04-23T19:32:33.475177Z,static_6_03,70B3D549972EC2DC,eui-0000024b08030186,3029,867.7,SF8BW125,4/5,-93,10.5,3.9939999999999998
2019-04-23T19:32:46.486475Z,static_8_04,70B3D54993C3CC08,eui-0000024b08030186,60,867.3,SF7BW125,4/5,-96,9.5,4.1240000000000006
2019-04-23T19:32:46.482231482Z,static_8_04,70B3D54993C3CC08,iotlab-rpi-03,60,867.3,SF7BW125,4/5,-78,9.5,4.1240000000000006
2019-04-23T19:38:18.433995Z,static_8_03,70B3D54999739A82,eui-0000024b08030186,61,868.5,SF8BW125,4/5,-95,8,4.104
2019-04-23T19:38:18.422299422Z,static_8_03,70B3D54999739A82,iotlab-rpi-03,61,868.5,SF8BW125,4/5,-63,8.5,4.104
2019-04-23T19:38:21.430495Z,static_8_01,70B3D5499CE53BE0,eui-0000024b08030186,2608,867.3,SF8BW125,4/5,-118,-4.2,4.004
2019-04-23T19:38:27.867441Z,static_8_02,70B3D5499D71EA4A,eui-0000024b08030186,60,868.5,SF7BW125,4/5,-97,4.2,4.1240000000000006
2019-04-23T19:38:27.858333858Z,static_8_02,70B3D5499D71EA4A,iotlab-rpi-03,60,868.5,SF7BW125,4/5,-83,7.5,4.1240000000000006
2019-04-23T19:39:38.763832Z,static_7_02,70B3D5499A21273B,eui-0000024b08030186,2917,868.1,SF9BW125,4/5,-99,12.8,4.01
2019-04-23T19:42:29.207438Z,static_7_01,70B3D5499B418279,eui-0000024b08030186,3034,867.3,SF7BW125,4/5,-87,9.2,4.024
2019-04-23T19:42:39.955938955Z,static_6_03,70B3D549972EC2DC,iotlab-rpi-03,3030,867.9,SF7BW125,4/5,-106,-4.75,3.9939999999999998
2019-04-23T19:42:39.966978Z,static_6_03,70B3D549972EC2DC,eui-0000024b08030186,3030,867.9,SF7BW125,4/5,-94,9.2,3.9939999999999998
2019-04-23T19:42:53.131642Z,static_8_04,70B3D54993C3CC08,eui-0000024b08030186,61,867.5,SF7BW125,4/5,-95,7.2,4.1240000000000006
2019-04-23T19:42:52.123756123Z,static_8_04,70B3D54993C3CC08,iotlab-rpi-03,61,867.5,SF7BW125,4/5,-77,7.5,4.1240000000000006
2019-04-23T19:48:25.441389441Z,static_8_03,70B3D54999739A82,iotlab-rpi-03,62,868.3,SF7BW125,4/5,-65,9.75,4.104
2019-04-23T19:48:25.452504Z,static_8_03,70B3D54999739A82,eui-0000024b08030186,62,868.3,SF7BW125,4/5,-93,9,4.104
2019-04-23T19:48:29.296434Z,static_8_01,70B3D5499CE53BE0,eui-0000024b08030186,2609,867.3,SF7BW125,4/5,-118,-2.5,4.004
2019-04-23T19:48:34.737978737Z,static_8_02,70B3D5499D71EA4A,iotlab-rpi-03,61,868.5,SF8BW125,4/5,-81,9,4.1240000000000006
2019-04-23T19:49:43.960156Z,static_7_02,70B3D5499A21273B,eui-0000024b08030186,2918,868.1,SF7BW125,4/5,-97,10.2,4.01
2019-04-23T19:52:35.837724Z,static_7_01,70B3D5499B418279,eui-0000024b08030186,3035,868.3,SF9BW125,4/5,-90,11,4.024
2019-04-23T19:52:35.829783829Z,static_7_01,70B3D5499B418279,iotlab-rpi-03,3035,868.3,SF9BW125,4/5,-105,-2.75,4.024
2019-04-23T19:52:47.023088Z,static_6_03,70B3D549972EC2DC,eui-0000024b08030186,3031,867.3,SF10BW125,4/5,-88,7.8,3.9939999999999998
2019-04-23T19:52:47.013663013Z,static_6_03,70B3D549972EC2DC,iotlab-rpi-03,3031,867.3,SF10BW125,4/5,-105,-2.75,3.9939999999999998
2019-04-23T19:52:59.707123Z,static_8_04,70B3D54993C3CC08,eui-0000024b08030186,62,867.1,SF8BW125,4/5,-96,10.8,4.1240000000000006
2019-04-23T19:52:59.704502704Z,static_8_04,70B3D54993C3CC08,iotlab-rpi-03,62,867.1,SF8BW125,4/5,-78,11.5,4.1240000000000006
2019-04-23T19:58:31.181536181Z,static_8_03,70B3D54999739A82,iotlab-rpi-03,63,867.5,SF7BW125,4/5,-65,7.5,4.104
2019-04-23T19:58:31.188203Z,static_8_03,70B3D54999739A82,eui-0000024b08030186,63,867.5,SF7BW125,4/5,-93,7.2,4.104
2019-04-23T19:58:37.029856Z,static_8_01,70B3D5499CE53BE0,eui-0000024b08030186,2610,867.9,SF9BW125,4/5,-120,-3.2,4.004
2019-04-23T19:58:41.66338Z,static_8_02,70B3D5499D71EA4A,eui-0000024b08030186,62,868.3,SF7BW125,4/5,-101,10,4.1240000000000006
2019-04-23T19:58:41.652356652Z,static_8_02,70B3D5499D71EA4A,iotlab-rpi-03,62,868.3,SF7BW125,4/5,-79,9.5,4.1240000000000006
2019-04-23T19:59:50.792272Z,static_7_02,70B3D5499A21273B,eui-0000024b08030186,2919,867.1,SF8BW125,4/5,-96,11.2,4.01
2019-04-23T20:02:42.275211275Z,static_7_01,70B3D5499B418279,iotlab-rpi-03,3036,867.5,SF7BW125,4/5,-105,-5.25,4.024
2019-04-23T20:02:42.28105Z,static_7_01,70B3D5499B418279,eui-0000024b08030186,3036,867.5,SF7BW125,4/5,-85,7.2,4.024
2019-04-23T20:02:53.221842Z,static_6_03,70B3D549972EC2DC,eui-0000024b08030186,3032,867.1,SF7BW125,4/5,-95,9,3.9939999999999998
2019-04-23T20:02:53.217824217Z,static_6_03,70B3D549972EC2DC,iotlab-rpi-03,3032,867.1,SF7BW125,4/5,-107,-4.75,3.9939999999999998
2019-04-23T20:03:06.474422Z,static_8_04,70B3D54993C3CC08,eui-0000024b08030186,63,867.7,SF7BW125,4/5,-91,9.2,4.1240000000000006
2019-04-23T20:03:06.468745468Z,static_8_04,70B3D54993C3CC08,iotlab-rpi-03,63,867.7,SF7BW125,4/5,-76,9.75,4.1240000000000006
2019-04-23T20:08:36.576392Z,static_8_03,70B3D54999739A82,eui-0000024b08030186,64,867.9,SF8BW125,4/5,-91,11,4.104
2019-04-23T20:08:36.567265567Z,static_8_03,70B3D54999739A82,iotlab-rpi-03,64,867.9,SF8BW125,4/5,-66,10.75,4.104
2019-04-23T20:08:48.296625Z,static_8_02,70B3D5499D71EA4A,eui-0000024b08030186,63,868.5,SF7BW125,4/5,-101,6.2,4.1240000000000006
2019-04-23T20:08:48.289079289Z,static_8_02,70B3D5499D71EA4A,iotlab-rpi-03,63,868.5,SF7BW125,4/5,-81,7,4.1240000000000006
2019-04-23T20:09:56.302518Z,static_7_02,70B3D5499A21273B,eui-0000024b08030186,2920,867.7,SF7BW125,4/5,-96,9,4.01
2019-04-23T20:12:48.899085Z,static_7_01,70B3D5499B418279,eui-0000024b08030186,3037,867.1,SF8BW125,4/5,-89,10.5,4.024
2019-04-23T20:12:59.699985Z,static_6_03,70B3D549972EC2DC,eui-0000024b08030186,3033,867.9,SF8BW125,4/5,-92,9.2,3.99
2019-04-23T20:13:13.563996563Z,static_8_04,70B3D54993C3CC08,iotlab-rpi-03,64,868.3,SF9BW125,4/5,-73,11.25,4.1240000000000006
2019-04-23T20:13:13.577118Z,static_8_04,70B3D54993C3CC08,eui-0000024b08030186,64,868.3,SF9BW125,4/5,-96,12,4.1240000000000006
2019-04-23T20:18:43.574164Z,static_8_03,70B3D54999739A82,eui-0000024b08030186,65,868.5,SF7BW125,4/5,-97,7,4.104
2019-04-23T20:18:43.571889571Z,static_8_03,70B3D54999739A82,iotlab-rpi-03,65,868.5,SF7BW125,4/5,-64,7,4.104
2019-04-23T20:18:54.727954Z,static_8_02,70B3D5499D71EA4A,eui-0000024b08030186,64,867.7,SF8BW125,4/5,-99,10.8,4.12
2019-04-23T20:18:54.724680724Z,static_8_02,70B3D5499D71EA4A,iotlab-rpi-03,64,867.7,SF8BW125,4/5,-75,11.5,4.12
2019-04-23T20:20:03.066611Z,static_7_02,70B3D5499A21273B,eui-0000024b08030186,2921,867.9,SF10BW125,4/5,-94,11,4.01
2019-04-23T20:22:55.209340209Z,static_7_01,70B3D5499B418279,iotlab-rpi-03,3038,867.5,SF7BW125,4/5,-106,-5.75,4.024
2019-04-23T20:23:06.341245Z,static_6_03,70B3D549972EC2DC,eui-0000024b08030186,3034,867.7,SF7BW125,4/5,-91,8,3.99
2019-04-23T20:23:06.33067533Z,static_6_03,70B3D549972EC2DC,iotlab-rpi-03,3034,867.7,SF7BW125,4/5,-106,-3,3.99
2019-04-23T20:23:20.232878Z,static_8_04,70B3D54993C3CC08,eui-0000024b08030186,65,867.1,SF7BW125,4/5,-96,9.5,4.1240000000000006
2019-04-23T20:23:20.228267228Z,static_8_04,70B3D54993C3CC08,iotlab-rpi-03,65,867.1,SF7BW125,4/5,-79,10.25,4.1240000000000006
2019-04-23T20:24:33.931952Z,static_6_02,70B3D54993EAD469,eui-0000024b08030186,3054,867.3,SF9BW125,4/5,-120,-12.8,4.034
2019-04-23T20:28:49.762377Z,static_8_03,70B3D54999739A82,eui-0000024b08030186,66,867.7,SF9BW125,4/5,-95,12.5,4.104
2019-04-23T20:28:49.757873757Z,static_8_03,70B3D54999739A82,iotlab-rpi-03,66,867.7,SF9BW125,4/5,-67,11.5,4.104
2019-04-23T20:28:59.619161Z,static_8_01,70B3D5499CE53BE0,eui-0000024b08030186,2613,867.9,SF7BW125,4/5,-119,-2.8,4.004
2019-04-23T20:29:01.176599Z,static_8_02,70B3D5499D71EA4A,eui-0000024b08030186,65,867.3,SF7BW125,4/5,-99,9.8,4.1240000000000006
2019-04-23T20:29:00.171279171Z,static_8_02,70B3D5499D71EA4A,iotlab-rpi-03,65,867.3,SF7BW125,4/5,-72,9,4.1240000000000006
2019-04-23T20:33:02.451116451Z,static_7_01,70B3D5499B418279,iotlab-rpi-03,3039,867.9,SF11BW125,4/5,-105,-1.25,4.024
2019-04-23T20:33:02.472732Z,static_7_01,70B3D5499B418279,eui-0000024b08030186,3039,867.9,SF11BW125,4/5,-86,11.8,4.024
2019-04-23T20:33:13.088154Z,static_6_03,70B3D549972EC2DC,eui-0000024b08030186,3035,867.9,SF9BW125,4/5,-99,12.8,3.99
2019-04-23T20:33:13.083090083Z,static_6_03,70B3D549972EC2DC,iotlab-rpi-03,3035,867.9,SF9BW125,4/5,-107,-3.75,3.99
2019-04-23T20:33:27.197249Z,static_8_04,70B3D54993C3CC08,eui-0000024b08030186,66,868.5,SF8BW125,4/5,-95,7.5,4.1240000000000006
2019-04-23T20:33:27.187244187Z,static_8_04,70B3D54993C3CC08,iotlab-rpi-03,66,868.5,SF8BW125,4/5,-72,8.75,4.1240000000000006
2019-04-23T20:38:55.300837Z,static_8_03,70B3D54999739A82,eui-0000024b08030186,67,868.3,SF7BW125,4/5,-92,6.8,4.104
2019-04-23T20:38:55.296150296Z,static_8_03,70B3D54999739A82,iotlab-rpi-03,67,868.3,SF7BW125,4/5,-64,10,4.104
2019-04-23T20:39:07.884679884Z,static_8_02,70B3D5499D71EA4A,iotlab-rpi-03,66,867.5,SF9BW125,4/5,-77,8,4.1240000000000006
2019-04-23T20:39:07.895329Z,static_8_02,70B3D5499D71EA4A,eui-0000024b08030186,66,867.5,SF9BW125,4/5,-101,6.8,4.1240000000000006
2019-04-23T20:39:08.512443Z,static_8_01,70B3D5499CE53BE0,eui-0000024b08030186,2614,868.5,SF12BW125,4/5,-115,-4.5,4.004
2019-04-23T20:40:15.929882Z,static_7_02,70B3D5499A21273B,eui-0000024b08030186,2923,868.1,SF8BW125,4/5,-94,11,4.01
2019-04-23T20:43:08.183455Z,static_7_01,70B3D5499B418279,eui-0000024b08030186,3040,867.1,SF7BW125,4/5,-91,8.5,4.024
2019-04-23T20:43:20.676884Z,static_6_03,70B3D549972EC2DC,eui-0000024b08030186,3036,868.3,SF7BW125,4/5,-93,7.5,3.99
2019-04-23T20:43:33.841954841Z,static_8_04,70B3D54993C3CC08,iotlab-rpi-03,67,868.3,SF7BW125,4/5,-73,9.25,4.1240000000000006
2019-04-23T20:43:33.844807Z,static_8_04,70B3D54993C3CC08,eui-0000024b08030186,67,868.3,SF7BW125,4/5,-94,8.5,4.1240000000000006
2019-04-23T20:49:01.162299Z,static_8_03,70B3D54999739A82,eui-0000024b08030186,68,867.9,SF8BW125,4/5,-95,11.8,4.104
2019-04-23T20:49:00.158477158Z,static_8_03,70B3D54999739A82,iotlab-rpi-03,68,867.9,SF8BW125,4/5,-65,11.25,4.104
2019-04-23T20:49:14.232601Z,static_8_02,70B3D5499D71EA4A,eui-0000024b08030186,67,868.1,SF7BW125,4/5,-96,10,4.1240000000000006
2019-04-23T20:49:14.221605221Z,static_8_02,70B3D5499D71EA4A,iotlab-rpi-03,67,868.1,SF7BW125,4/5,-77,10,4.1240000000000006
2019-04-23T20:49:16.25848Z,static_8_01,70B3D5499CE53BE0,eui-0000024b08030186,2615,867.7,SF7BW125,4/5,-117,-0.2,4.004
2019-04-23T20:50:22.377229Z,static_7_02,70B3D5499A21273B,eui-0000024b08030186,2924,867.3,SF7BW125,4/5,-96,8.5,4.01
