received,dev_id,dev_eui,gtw_id,counter,frequency,data_rate,coding_rate,rssi,snr,battery,latitude,longitude,hdop
2019-04-25T11:18:28.452994Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,35,867.9,SF9BW125,4/5,-95,12.2,4.15,50.4469,3.9572,5.67
2019-04-25T11:18:28.442381442Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,35,867.9,SF9BW125,4/5,-35,12,4.15,50.4469,3.9572,5.67
2019-04-25T11:18:32.563476Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,128,867.9,SF7BW125,4/5,-79,9.8,3.95,50.445766666666664,3.9562,1.57
2019-04-25T11:18:32.56040256Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,128,867.9,SF7BW125,4/5,-25,9.75,3.95,50.445766666666664,3.9562,1.57
2019-04-25T11:28:43.523907523Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,129,868.5,SF9BW125,4/5,-27,9,3.95,50.446,3.95605,1.97
2019-04-25T11:28:43.531481Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,129,868.5,SF9BW125,4/5,-81,9.2,3.95,50.446,3.95605,1.97
2019-04-25T11:29:01.509640509Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,36,867.1,SF7BW125,4/5,-35,9.75,4.15,50.44603333333333,3.95635,4.4
2019-04-25T11:29:01.518898Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,36,867.1,SF7BW125,4/5,-93,9.2,4.15,50.44603333333333,3.95635,4.4
2019-04-25T11:38:57.877088877Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,130,868.5,SF7BW125,4/5,-25,8,3.95,50.44586666666667,3.9561,0.99
2019-04-25T11:38:57.886943Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,130,868.5,SF7BW125,4/5,-79,6.2,3.95,50.44586666666667,3.9561,0.99
2019-04-25T11:39:08.134823134Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,37,867.5,SF8BW125,4/5,-33,8,4.15,50.4461,3.9566,4.05
2019-04-25T11:39:09.138435Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,37,867.5,SF8BW125,4/5,-89,8,4.15,50.4461,3.9566,4.05
2019-04-25T11:49:11.560463Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,131,868.5,SF8BW125,4/5,-79,8.2,3.95,50.4456,3.95625,2.27
2019-04-25T11:49:11.555263555Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,131,868.5,SF8BW125,4/5,-21,7.75,3.95,50.4456,3.95625,2.27
2019-04-25T11:49:16.753468753Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,38,867.3,SF7BW125,4/5,-33,10,4.15,50.446,3.9562999999999997,3.24
2019-04-25T11:49:16.759133Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,38,867.3,SF7BW125,4/5,-93,9.2,4.15,50.446,3.9562999999999997,3.24
2019-04-25T11:59:29.321931Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,132,867.9,SF7BW125,4/5,-78,9.5,3.944,50.44586666666667,3.95615,1.44
2019-04-25T11:59:29.318826318Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,132,867.9,SF7BW125,4/5,-27,10.75,3.944,50.44586666666667,3.95615,1.44
2019-04-25T11:59:34.156936Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,39,867.3,SF10BW125,4/5,-85,11,4.15,50.44586666666667,3.95815,3.28
2019-04-25T11:59:33.143671143Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,39,867.3,SF10BW125,4/5,-29,9.25,4.15,50.44586666666667,3.95815,3.28
2019-04-25T12:09:41.24814Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,40,868.1,SF7BW125,4/5,-93,10.2,4.15,50.445033333333335,3.9596,2.89
2019-04-25T12:09:41.244060244Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,40,868.1,SF7BW125,4/5,-33,9,4.15,50.445033333333335,3.9596,2.89
2019-04-25T12:09:43.629663629Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,133,867.9,SF10BW125,4/5,-23,9.5,3.944,50.44596666666666,3.9564,2.4
2019-04-25T12:09:43.641133Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,133,867.9,SF10BW125,4/5,-78,9.2,3.944,50.44596666666666,3.9564,2.4
2019-04-25T12:19:49.808512Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,41,868.1,SF8BW125,4/5,-91,12.2,4.15,50.446533333333335,3.9568,2.88
2019-04-25T12:19:49.802459802Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,41,868.1,SF8BW125,4/5,-35,12,4.15,50.446533333333335,3.9568,2.88
2019-04-25T12:20:00.892183892Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,134,868.5,SF7BW125,4/5,-25,7.25,3.944,50.445933333333336,3.9562999999999997,1.32
2019-04-25T12:20:00.895729Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,134,868.5,SF7BW125,4/5,-81,7.5,3.944,50.445933333333336,3.9562999999999997,1.32
2019-04-25T12:29:58.45085145Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,42,867.7,SF7BW125,4/5,-32,9.75,4.15,50.446133333333336,3.95605,1.73
2019-04-25T12:29:58.460725Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,42,867.7,SF7BW125,4/5,-93,9.2,4.15,50.446133333333336,3.95605,1.73
2019-04-25T12:30:15.260189Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,135,867.5,SF8BW125,4/5,-75,8.8,3.944,50.4458,3.95635,2.3
2019-04-25T12:30:15.251311251Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,135,867.5,SF8BW125,4/5,-22,8.25,3.944,50.4458,3.95635,2.3
2019-04-25T12:40:12.241247Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,43,868.1,SF9BW125,4/5,-93,13,4.15,50.444766666666666,3.95615,1.64
2019-04-25T12:40:12.236032236Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,43,868.1,SF9BW125,4/5,-35,12.25,4.15,50.444766666666666,3.95615,1.64
2019-04-25T12:40:27.597684Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,136,867.7,SF7BW125,4/5,-78,9.2,3.944,50.44573333333334,3.95635,2.16
2019-04-25T12:50:27.283334283Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,44,868.1,SF7BW125,4/5,-35,10.75,4.15,50.445033333333335,3.9555499999999997,2.32
2019-04-25T12:50:27.293713Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,44,868.1,SF7BW125,4/5,-93,11.2,4.15,50.445033333333335,3.9555499999999997,2.32
2019-04-25T12:50:54.813061Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,137,868.1,SF9BW125,4/5,-83,11.5,3.944,50.446333333333335,3.9554,1.92
2019-04-25T12:50:54.801487801Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,137,868.1,SF9BW125,4/5,-29,13.5,3.944,50.446333333333335,3.9554,1.92
2019-04-25T13:00:37.876246Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,45,867.3,SF8BW125,4/5,-102,9.8,4.15,50.446266666666666,3.9564,2.31
2019-04-25T13:00:37.868200868Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,45,867.3,SF8BW125,4/5,-35,12,4.15,50.446266666666666,3.9564,2.31
2019-04-25T13:01:24.638736Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,138,867.7,SF7BW125,4/5,-81,10.5,3.94,50.445933333333336,3.95615,1.9
2019-04-25T13:01:24.633704633Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,138,867.7,SF7BW125,4/5,-24,9.5,3.94,50.445933333333336,3.95615,1.9
2019-04-25T13:11:12.352957Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,46,867.9,SF7BW125,4/5,-93,9.8,4.15,50.44766666666666,3.9570499999999997,1.7
2019-04-25T13:11:12.344782344Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,46,867.9,SF7BW125,4/5,-33,9.5,4.15,50.44766666666666,3.9570499999999997,1.7
2019-04-25T13:21:23.716307Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,47,868.1,SF11BW125,4/5,-90,8.8,4.15,50.43403333333333,3.95055,1.68
2019-04-25T13:21:23.694032694Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,47,868.1,SF11BW125,4/5,-32,12.5,4.15,50.43403333333333,3.95055,1.68
2019-04-25T13:22:27.763269Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,140,868.5,SF7BW125,4/5,-83,8.8,3.94,50.44586666666667,3.95585,1.72
2019-04-25T13:22:27.761523761Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,140,868.5,SF7BW125,4/5,-25,8.25,3.94,50.44586666666667,3.95585,1.72
2019-04-25T13:31:32.349654Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,48,867.9,SF7BW125,4/5,-91,8.8,4.15,50.43396666666666,3.9518,1.97
2019-04-25T13:31:32.344790344Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,48,867.9,SF7BW125,4/5,-34,10,4.15,50.43396666666666,3.9518,1.97
2019-04-25T13:32:37.185172185Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,141,867.3,SF11BW125,4/5,-20,11.5,3.94,50.44603333333333,3.95625,1.8
2019-04-25T13:32:37.20578Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,141,867.3,SF11BW125,4/5,-74,11,3.94,50.44603333333333,3.95625,1.8
2019-04-25T13:42:03.246232Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,49,867.1,SF8BW125,4/5,-98,10.5,4.15,50.4458,3.95565,1.65
2019-04-25T13:42:03.241016241Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,49,867.1,SF8BW125,4/5,-35,11.5,4.15,50.4458,3.95565,1.65
2019-04-25T13:42:50.452999452Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,142,867.3,SF7BW125,4/5,-22,9,3.94,50.4458,3.9559499999999996,1.4
2019-04-25T13:42:50.462042Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,142,867.3,SF7BW125,4/5,-78,10,3.94,50.4458,3.9559499999999996,1.4
2019-04-25T13:52:21.975928Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,50,867.1,SF7BW125,4/5,-99,10,4.15,50.446,3.9559499999999996,1.95
2019-04-25T13:52:21.969793969Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,50,867.1,SF7BW125,4/5,-33,10.5,4.15,50.446,3.9559499999999996,1.95
2019-04-25T13:53:04.601451601Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,143,867.5,SF8BW125,4/5,-23,8.75,3.94,50.445933333333336,3.95575,1.27
2019-04-25T13:53:04.694553Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,143,867.5,SF8BW125,4/5,-79,9,3.94,50.445933333333336,3.95575,1.27
2019-04-25T14:02:33.500334Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,51,868.3,SF9BW125,4/5,-95,11.8,4.15,50.446,3.9566,1.86
2019-04-25T14:02:33.494782494Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,51,868.3,SF9BW125,4/5,-35,13,4.15,50.446,3.9566,1.86
2019-04-25T14:03:26.781309781Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,144,867.7,SF7BW125,4/5,-25,10.25,3.934,50.445766666666664,3.95605,2.95
2019-04-25T14:03:26.790236Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,144,867.7,SF7BW125,4/5,-81,10.5,3.934,50.445766666666664,3.95605,2.95
2019-04-25T14:12:48.104952Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,52,867.1,SF7BW125,4/5,-97,7.2,4.15,50.44596666666666,3.9561,1.79
2019-04-25T14:12:47.102645102Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,52,867.1,SF7BW125,4/5,-31,9.5,4.15,50.44596666666666,3.9561,1.79
2019-04-25T14:13:38.255815Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,145,867.3,SF9BW125,4/5,-78,12.5,3.94,50.44563333333333,3.9564,1.74
2019-04-25T14:13:38.249002249Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,145,867.3,SF9BW125,4/5,-27,13.25,3.94,50.44563333333333,3.9564,1.74
2019-04-25T14:23:50.7162Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,146,868.5,SF7BW125,4/5,-81,7.5,3.94,50.445766666666664,3.9562999999999997,1.76
2019-04-25T14:23:50.711349711Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,146,868.5,SF7BW125,4/5,-27,7.75,3.94,50.445766666666664,3.9562999999999997,1.76
2019-04-25T14:34:05.136784136Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,147,867.1,SF8BW125,4/5,-24,10.5,3.94,50.4459,3.9556,1.67
2019-04-25T14:34:06.148134Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,147,867.1,SF8BW125,4/5,-78,11.5,3.94,50.4459,3.9556,1.67
2019-04-25T14:44:23.92048492Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,148,867.9,SF7BW125,4/5,-27,9.5,3.934,50.44616666666667,3.956,1.33
2019-04-25T14:44:23.924472Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,148,867.9,SF7BW125,4/5,-81,10,3.934,50.44616666666667,3.956,1.33
2019-04-25T14:54:42.315396Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,149,868.3,SF10BW125,4/5,-83,10,3.934,50.446,3.95625,1.17
2019-04-25T14:54:42.305434305Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,149,868.3,SF10BW125,4/5,-23,9.25,3.934,50.446,3.95625,1.17
2019-04-25T15:04:53.498804Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,150,868.1,SF7BW125,4/5,-83,9.8,3.934,50.44573333333334,3.9568,1.41
2019-04-25T15:04:53.491678491Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,150,868.1,SF7BW125,4/5,-24,9.75,3.934,50.44573333333334,3.9568,1.41
2019-04-25T15:15:13.955377Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,151,867.5,SF8BW125,4/5,-77,8.2,3.934,50.44606666666667,3.956,1.03
2019-04-25T15:15:13.949567949Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,151,867.5,SF8BW125,4/5,-23,8.5,3.934,50.44606666666667,3.956,1.03
2019-04-25T15:25:32.161051Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,152,868.3,SF7BW125,4/5,-85,10.5,3.934,50.4462,3.95725,2.22
2019-04-25T15:25:31.153636153Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,152,868.3,SF7BW125,4/5,-24,9.5,3.934,50.4462,3.95725,2.22
2019-04-25T15:35:46.131264Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,153,867.1,SF9BW125,4/5,-79,10.8,3.934,50.446133333333336,3.95675,1.29
2019-04-25T15:35:45.124917124Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,153,867.1,SF9BW125,4/5,-24,11,3.934,50.446133333333336,3.95675,1.29
2019-04-25T15:37:17.940313Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,60,867.5,SF7BW125,4/5,-99,7,4.144,50.445933333333336,3.95545,1.55
2019-04-25T15:37:17.938690938Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,60,867.5,SF7BW125,4/5,-33,7.5,4.144,50.445933333333336,3.95545,1.55
2019-04-25T15:45:55.782990782Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,154,867.7,SF7BW125,4/5,-23,9.5,3.934,50.446533333333335,3.95735,1.86
2019-04-25T15:45:55.790098Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,154,867.7,SF7BW125,4/5,-78,9.8,3.934,50.446533333333335,3.95735,1.86
2019-04-25T15:47:30.064284Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,61,868.1,SF8BW125,4/5,-91,10.2,4.144,50.4459,3.9558999999999997,1.78
2019-04-25T15:47:30.056088056Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,61,868.1,SF8BW125,4/5,-33,11,4.144,50.4459,3.9558999999999997,1.78
2019-04-25T15:56:16.552349Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,155,867.3,SF8BW125,4/5,-77,12,3.934,50.44603333333333,3.95655,1.12
2019-04-25T15:56:16.548558548Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,155,867.3,SF8BW125,4/5,-22,10.75,3.934,50.44603333333333,3.95655,1.12
2019-04-25T15:57:47.899283Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,62,868.1,SF7BW125,4/5,-90,8.2,4.144,50.44603333333333,3.95575,1.8
2019-04-25T15:57:47.897155897Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,62,868.1,SF7BW125,4/5,-33,10,4.144,50.44603333333333,3.95575,1.8
2019-04-25T16:06:27.672609Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,156,867.5,SF7BW125,4/5,-77,7.5,3.934,50.4461,3.9562999999999997,1.36
2019-04-25T16:06:27.669003669Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,156,867.5,SF7BW125,4/5,-24,7.5,3.934,50.4461,3.9562999999999997,1.36
2019-04-25T16:07:58.469637Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,63,868.5,SF7BW125,4/5,-88,2.5,4.144,50.4459,3.9558999999999997,1.88
2019-04-25T16:07:58.459839459Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,63,868.5,SF7BW125,4/5,-33,8,4.144,50.4459,3.9558999999999997,1.88
2019-04-25T16:16:50.668165668Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,157,868.5,SF12BW125,4/5,-23,8.5,3.928,50.44656666666667,3.9558,1.17
2019-04-25T16:16:50.703587Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,157,868.5,SF12BW125,4/5,-83,7.8,3.928,50.44656666666667,3.9558,1.17
2019-04-25T16:18:09.663628663Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,64,868.3,SF8BW125,4/5,-33,12.5,4.144,50.444966666666666,3.9551999999999996,1.91
2019-04-25T16:18:09.672215Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,64,868.3,SF8BW125,4/5,-91,12,4.144,50.444966666666666,3.9551999999999996,1.91
2019-04-25T16:27:06.600622Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,158,867.9,SF7BW125,4/5,-81,9.8,3.928,50.4459,3.9556,2.19
2019-04-25T16:27:06.598751598Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,158,867.9,SF7BW125,4/5,-27,10.75,3.928,50.4459,3.9556,2.19
2019-04-25T16:28:26.02034202Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,65,867.1,SF7BW125,4/5,-31,9.25,4.144,50.4483,3.9583,1.9
2019-04-25T16:28:26.029463Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,65,867.1,SF7BW125,4/5,-101,9,4.144,50.4483,3.9583,1.9
2019-04-25T16:37:22.814708Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,159,867.7,SF8BW125,4/5,-78,11,3.928,50.447766666666666,3.9475,1.54
2019-04-25T16:37:22.809841809Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,159,867.7,SF8BW125,4/5,-24,12,3.928,50.447766666666666,3.9475,1.54
2019-04-25T16:38:41.655968655Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,66,867.1,SF9BW125,4/5,-35,12.25,4.144,50.44573333333334,3.956,3.65
2019-04-25T16:38:41.666734Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,66,867.1,SF9BW125,4/5,-95,11,4.144,50.44573333333334,3.956,3.65
2019-04-25T16:47:33.831236Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,160,867.5,SF7BW125,4/5,-76,7.8,3.934,50.44586666666667,3.95625,2.31
2019-04-25T16:47:33.824854824Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,160,867.5,SF7BW125,4/5,-27,5.75,3.934,50.44586666666667,3.95625,2.31
2019-04-25T16:48:59.239355Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,67,867.1,SF7BW125,4/5,-95,9,4.144,50.44663333333333,3.95695,3.57
2019-04-25T16:48:59.233980233Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,67,867.1,SF7BW125,4/5,-33,10,4.144,50.44663333333333,3.95695,3.57
2019-04-25T16:57:51.211059Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,161,868.5,SF9BW125,4/5,-83,8.8,3.928,50.44623333333333,3.95655,2.4
2019-04-25T16:57:51.199922199Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,161,868.5,SF9BW125,4/5,-29,9,3.928,50.44623333333333,3.95655,2.4
2019-04-25T16:59:16.956641Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,68,867.9,SF8BW125,4/5,-90,10.5,4.14,50.4463,3.9566999999999997,3.91
2019-04-25T16:59:16.947032947Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,68,867.9,SF8BW125,4/5,-33,11.25,4.14,50.4463,3.9566999999999997,3.91
2019-04-25T17:08:08.906269906Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,162,867.5,SF7BW125,4/5,-23,6.25,3.928,50.445766666666664,3.9555,1.53
2019-04-25T17:08:08.913528Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,162,867.5,SF7BW125,4/5,-78,7.8,3.928,50.445766666666664,3.9555,1.53
2019-04-25T17:09:35.027188027Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,69,868.3,SF7BW125,4/5,-33,9.75,4.14,50.4462,3.9566999999999997,2.79
2019-04-25T17:09:35.032074Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,69,868.3,SF7BW125,4/5,-89,8.8,4.14,50.4462,3.9566999999999997,2.79
2019-04-25T17:18:29.976797Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,163,867.1,SF8BW125,4/5,-77,11,3.928,50.44756666666667,3.9627499999999998,4.03
2019-04-25T17:18:29.965589965Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,163,867.1,SF8BW125,4/5,-23,10.25,3.928,50.44756666666667,3.9627499999999998,4.03
2019-04-25T17:19:48.490335Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,70,867.1,SF10BW125,4/5,-99,10.8,4.144,50.44636666666667,3.9569,2.39
2019-04-25T17:19:48.476948476Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,70,867.1,SF10BW125,4/5,-31,9.75,4.144,50.44636666666667,3.9569,2.39
2019-04-25T17:28:46.493409Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,164,867.7,SF7BW125,4/5,-79,10.5,3.928,50.447766666666666,3.9570499999999997,1.81
2019-04-25T17:28:46.491240491Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,164,867.7,SF7BW125,4/5,-25,10.25,3.928,50.447766666666666,3.9570499999999997,1.81
2019-04-25T17:29:59.456173Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,71,867.7,SF7BW125,4/5,-96,9,4.144,50.44606666666667,3.9564500000000002,2.22
2019-04-25T17:29:59.447752447Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,71,867.7,SF7BW125,4/5,-31,9.5,4.144,50.44606666666667,3.9564500000000002,2.22
2019-04-25T17:39:04.146364Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,165,868.3,SF10BW125,4/5,-80,9.2,3.928,50.44643333333333,3.9565,1.65
2019-04-25T17:39:03.139396139Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,165,868.3,SF10BW125,4/5,-23,9.5,3.928,50.44643333333333,3.9565,1.65
2019-04-25T17:40:16.81046Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,72,868.1,SF8BW125,4/5,-90,12.2,4.14,50.4455,3.95765,2.44
2019-04-25T17:40:16.806787806Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,72,868.1,SF8BW125,4/5,-30,10.75,4.14,50.4455,3.95765,2.44
2019-04-25T17:49:20.868085Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,166,867.1,SF7BW125,4/5,-79,9.5,3.928,50.4459,3.95625,1.5
2019-04-25T17:49:20.857789857Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,166,867.1,SF7BW125,4/5,-27,10,3.928,50.4459,3.95625,1.5
2019-04-25T17:50:34.929642Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,73,868.5,SF7BW125,4/5,-89,7.8,4.14,50.44596666666666,3.95665,2.04
2019-04-25T17:50:34.921606921Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,73,868.5,SF7BW125,4/5,-33,8,4.14,50.44596666666666,3.95665,2.04
2019-04-25T17:59:40.755637Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,167,868.5,SF8BW125,4/5,-82,8.8,3.924,50.446,3.9564,1.32
2019-04-25T17:59:40.748973748Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,167,868.5,SF8BW125,4/5,-25,8.75,3.924,50.446,3.9564,1.32
2019-04-25T18:00:50.276981Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,74,868.1,SF9BW125,4/5,-93,12.5,4.14,50.44526666666667,3.95655,1.9
2019-04-25T18:00:50.266761266Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,74,868.1,SF9BW125,4/5,-37,13.25,4.14,50.44526666666667,3.95655,1.9
2019-04-25T18:11:01.160942Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,75,868.5,SF7BW125,4/5,-90,7.5,4.14,50.44586666666667,3.95655,2
2019-04-25T18:11:00.151804151Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,75,868.5,SF7BW125,4/5,-30,8,4.14,50.44586666666667,3.95655,2
2019-04-25T18:21:17.648350648Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,76,868.3,SF8BW125,4/5,-30,12.25,4.14,50.44683333333333,3.955,2.5
2019-04-25T18:21:17.656401Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,76,868.3,SF8BW125,4/5,-88,11,4.14,50.44683333333333,3.955,2.5
2019-04-25T18:31:05.070206Z,mobile-02,70B3D54995B05AC3,eui-0000024b08030186,170,867.1,SF7BW125,4/5,-79,10.2,3.924,50.44573333333334,3.9561,1.63
2019-04-25T18:31:05.06039706Z,mobile-02,70B3D54995B05AC3,iotlab-rpi-03,170,867.1,SF7BW125,4/5,-27,10.25,3.924,50.44573333333334,3.9561,1.63
2019-04-25T18:31:39.557539Z,mobile-03,70B3D5499023C3A9,eui-0000024b08030186,77,867.5,SF7BW125,4/5,-96,6.2,4.14,50.445433333333334,3.9570999999999996,3.25
2019-04-25T18:31:39.551359551Z,mobile-03,70B3D5499023C3A9,iotlab-rpi-03,77,867.5,SF7BW125,4/5,-33,7.25,4.14,50.445433333333334,3.9570999999999996,3.25
